	Unnamed: 0	Author	Community	DOB	DOD	POB	POD	Harmonic	Closeness	Degree	Betweenness	In-degree	Out-degree	Eigenvector
355	355	Willem de Mérode	10	2 september 1887	22 mei 1939	Spijk	Eerbeek	2382.5619047618707	0.290955906350633	0.0161851257356875	0.0	0.0161851257356875	0.0	0.0254038163962688
356	356	H.M. van Randwijk	10	9 november 1909	13 mei 1966	Gorinchem	Purmerend	2306.7119047618453	0.2836844820863928	0.0133761369716425	0.000298103766259	0.0109684323167469	0.0024077046548956	0.020037885501875
357	357	Johan Schmidt	0	20ste eeuw				1828.740476190408	0.2323298582923156	0.0002675227394328	0.0	0.0002675227394328	0.0	0.0015234552053089
358	358	Maurits Wagenvoort	0	27 juni 1859	30 december 1944	Amsterdam	Voorburg	2192.971428571378	0.2718655963990291	0.0066880684858212	0.0001092965425138	0.0058855002675227	0.0008025682182985	0.0117651593204976
359	359	August Heyting	0	1879	2 november 1949			1945.119047618963	0.2456755302417247	0.0009363295880149	4.0437786608047444e-07	0.0006688068485821	0.0002675227394328	0.0033003950913602
360	360	Anton Koolhaas	10	16 november 1912	16 december 1992	Utrecht	Amsterdam	2049.1952380951484	0.2532320647239636	0.0078919208132691	0.000115683197878	0.0058855002675227	0.0020064205457463	0.0069339609662079
361	361	P. Morlion	38	19de eeuw				1868.8690476189952	0.2338692676425416	0.0038790797217763	0.0	0.0038790797217763	0.0	0.0127902727395916
362	362	Pol Heyns	38	17 oktober 1906	12 april 1960	Herentals	Bonheiden	1988.273809523734	0.2492838717530336	0.0036115569823434	0.0001087627565399	0.003477795612627	0.0001337613697164	0.0120242568706649
363	363	K.H.R. de Josselin de Jong	0	9 juli 1903	25 november 1991	Den Haag	Warnsveld	2073.721428571333	0.2611853162676655	0.0085607276618512	0.0001214100701722	0.0022739432851792	0.006286784376672	0.0088013098538976
364	364	R. de Josselin de Jong	0	1868	1958			2123.488095238002	0.2663250963214556	0.0038790797217763	4.927031284125765e-05	0.0033440342429106	0.0005350454788657	0.0106259993739903
365	365	Lode Geysen	38	19de eeuw				1906.1547619047064	0.2378333118233201	0.0068218298555377	0.0001334941203185	0.0042803638309256	0.002541466024612	0.0132244519609706
366	366	C. van Vollenhoven	0	8 mei 1874	28 april 1933	Dordrecht	Leiden	2167.5595238094543	0.2678703913329189	0.0108346709470304	0.0010160567641198	0.0076243980738362	0.0032102728731942	0.0112999068962697
367	367	Leo Boekraad	10	1914	1979	Boskoop		2035.2119047618048	0.2563199401499771	0.0026752273943285	8.869957702734165e-06	0.0021401819154628	0.0005350454788657	0.0046181913068396
368	368	Ernst Wiechert	10	1887	1950			1988.614285714188	0.2506552591618232	0.0042803638309256	2.482178261792789e-06	0.0041466024612092	0.0001337613697164	0.0038905301956418
369	369	Jan Kalf	0	10 mei 1873	6 maart 1954	Amsterdam	Den Haag	2271.842857142816	0.2793055460008118	0.0078919208132691	0.0003620154319268	0.0073568753344034	0.0005350454788657	0.0175364039305427
370	370	Bertus van Lier	10	10 september 1906	14 februari 1972	Utrecht	Groningen	2108.7857142856265	0.2597842696066452	0.0065543071161048	0.0002684668462142	0.006286784376672	0.0002675227394328	0.0106462995111801
371	371	A. Goslinga	0	26 september 1884	2 februari 1961	Bolsward	Amsterdam	1957.807142857061	0.244097340839569	0.0036115569823434	1.719675053479919e-05	0.0026752273943285	0.0009363295880149	0.0038525235376553
372	372	Stéphane Mallarmé	38	18 maart 1842	9 september 1898	Parijs		2217.795238095186	0.2735820716975165	0.0066880684858212	0.0002713779382092	0.0064205457463884	0.0002675227394328	0.0163239086158482
373	373	F.W. Grosheide	10	25 november 1881	5 maart 1972	Amsterdam	Amsterdam	1927.9380952380204	0.242155432520791	0.0010700909577314	0.0	0.0010700909577314	0.0	0.0027385261957327
374	374	N. Donker	2	21 april 1825	1896	Amsterdam		1877.183333333253	0.2383727204830554	0.0032102728731942	9.113858696051172e-05	0.0014713750668806	0.0017388978063135	0.0013429118372859
375	375	C.G.N. de Vooys	0	26 mei 1873	6 november 1955	Gouda	Utrecht	2563.885714285695	0.3080250599594911	0.2157570893525949	0.053979482390827	0.0361155698234349	0.1796415195291599	0.0518663420269188
376	376	Ben van Eysselsteijn	0	22 januari 1898	13 augustus 1973	Hellevoetsluis	Sliedrecht	2130.628571428485	0.2662963820253562	0.0041466024612092	0.0002982367197665	0.0029427501337613	0.0012038523274478	0.0089380628835357
377	377	Paul de Vree	38	13 november 1909	25 april 1982	Antwerpen	Antwerpen	2485.5595238095184	0.307067687360624	0.0216693418940609	0.0040294681450866	0.0136436597110754	0.0080256821829855	0.0315600258502801
378	378	J.A. van Lieshout	0	1876	1944			1811.4095238094585	0.2302506705775313	0.0004012841091492	0.0	0.0002675227394328	0.0001337613697164	0.0009913395889602
379	379	Maurits Mok	10	7 november 1907	7 februari 1989	Haarlem	Bergen	2058.2047619046552	0.2576837708174417	0.0084269662921348	0.000235574226983	0.004414125200642	0.0040128410914927	0.0060342868945589
380	380	P.J.H. Vermeeren	4	11 oktober 1913	2 december 1974	Maastricht	Keulen	2275.6785714285206	0.2786595524663146	0.0425361155698234	0.0018299048366308	0.0121722846441947	0.0303638309256286	0.025881318298878
381	381	Jan Romein	0	30 oktober 1893	16 juli 1962	Rotterdam	Amsterdam	2478.445238095219	0.2993816900951732	0.0517656500802568	0.0093739497771445	0.0264847512038523	0.0252808988764044	0.0314523319933489
382	382	Max Kijzer	0	14 januari 1893	31 maart 1944	Amsterdam	Midden-Europa	1977.0452380951672	0.2470516572428286	0.0016051364365971	3.608202221382242e-07	0.0014713750668806	0.0001337613697164	0.0041628434679147
383	383	Luc van Hoek	10	1910	1991			1961.4880952380336	0.2438322664776325	0.004414125200642	5.338759439606849e-05	0.0038790797217763	0.0005350454788657	0.0082216327879601
384	384	Ab Visser	10	14 februari 1913	9 mei 1982	Groningen	Amsterdam	2090.3023809523	0.2579528922491049	0.0090957731407169	3.788550020043439e-05	0.0072231139646869	0.0018726591760299	0.0086426292954648
385	385	Bertus Aafjes	10	12 mei 1914	22 april 1993	Amsterdam	Swolgen	2465.8785714285423	0.2983149880168101	0.0304975922953451	0.001332517623415	0.025147137506688	0.005350454788657	0.0459549080331081
386	386	Charles van Lerberghe	0	21 oktober 1861	26 oktober 1907	Gent		2137.078571428505	0.2645706114600374	0.0042803638309256	2.021850275039804e-05	0.0041466024612092	0.0001337613697164	0.0145980580120012
387	387	W.C.L. van der Grinten	0	1913	1994			1880.1809523808831	0.2362635300636291	0.0022739432851792	1.747458343257734e-05	0.0009363295880149	0.0013376136971642	0.0023157467181707
388	388	Garmt Stuiveling	4	21 december 1907	11 mei 1985	Stroobos	Hilversum	2543.945238095215	0.3056049175062088	0.0577849117174959	0.0090096389483398	0.0326377742108079	0.025147137506688	0.0583241323743117
389	389	K. Steur	38	23 juni 1905	28 juli 1985	Volendam	Volendam	0.0	0.0	0.0009363295880149	0.0	0.0	0.0009363295880149	3.5520258931954215e-97
390	390	H. Robbers	38	13 december 1894	7 november 1970		Nijmegen	2132.828571428472	0.265081721844398	0.0089620117710005	0.0001108040082226	0.0084269662921348	0.0005350454788657	0.0156842996822083
391	391	Gerth Schreiner	0	16 september 1892	18 mei 1940	Laubach	Blaricum	1844.7976190475583	0.2328116639914392	0.0052166934189406	7.408393149001559e-05	0.0004012841091492	0.0048154093097913	0.0018480329559352
392	392	Jo Manders	0	24 september 1891	1982	Amsterdam	Rijsbergen	1614.5214285714117	0.2065391933173206	0.0010700909577314	8.479414666745383e-07	0.0004012841091492	0.0006688068485821	0.0002521965887595
393	393	H. Wagenvoort	0	1860	1926			2104.761904761832	0.2608818530008111	0.0045478865703584	1.5195467625699864e-05	0.004414125200642	0.0001337613697164	0.0076294249294617
394	394	A.J.M. Cornelissen	38	1902	1977			1670.9333333332934	0.2138311374797378	0.0004012841091492	3.8407242788493923e-08	0.0002675227394328	0.0001337613697164	0.0003651583100712
395	395	Maxim Gorki	38	1868	18 juni 1936		Moskou	2254.2047619046984	0.2786887645328272	0.0094970572498662	0.0001016931002407	0.0092295345104333	0.0002675227394328	0.0220887413852683
396	396	A. Sassen	5	25 juni 1921	21 september 1999	Ter Apel	Groningen	2230.554761904744	0.2724954703536164	0.027956126270733	0.0045257331570842	0.0153825575173889	0.012573568753344	0.0181905770539038
397	397	Paul Haimon	10	20 oktober 1913	11 februari 1996	Ohe en Laak	Mheer	2073.2380952380154	0.2588992603024296	0.004414125200642	2.349362775755605e-06	0.0037453183520599	0.0006688068485821	0.0070654799350194
398	398	A.C. Josephus Jitta	0	1887	1958			1935.2047619046757	0.2429926649894416	0.0029427501337613	0.0001266457585533	0.0014713750668806	0.0014713750668806	0.0036027101754432
399	399	Barend de Goede	10	1915	1995			2165.054761904707	0.2683943431986068	0.0066880684858212	5.9933848565018704e-05	0.0046816479400749	0.0020064205457463	0.0106461069960573
400	400	Bert Bakker	10	3 april 1912	19 september 1969	Huizem	Ilpendam	2561.4452380952275	0.306895991958894	0.0361155698234349	0.0007740139290645	0.0353130016051364	0.0008025682182985	0.0500378563612739
401	401	Juliaan Haest	38	9 mei 1912	19 december 1984			1822.7642857142448	0.2267522555230828	0.0101658640984483	4.342258730460983e-05	0.0057517388978063	0.004414125200642	0.0170064736577691
402	402	Julia Tulkens	38	6 oktober 1902	1995	Tienen		2099.88095238087	0.2614094988107317	0.0066880684858212	0.0	0.0066880684858212	0.0	0.0199881840069574
403	403	Maurits Peeters	38	1914	1979			1986.088095238008	0.2503064548553513	0.002541466024612	1.556670493014828e-05	0.0020064205457463	0.0005350454788657	0.0051675614589157
404	404	W.J.C. Buitendijk	4	11 april 1906	25 april 1981	Amsterdam	Doorn	2328.2380952380545	0.2824840102116062	0.0489566613162118	0.0020605744124743	0.0176565008025682	0.0313001605136436	0.0327562377969875
405	405	L. Peeters	4	14 februari 1925	26 maart 2016	Heppen		2132.280952380906	0.2625596835638545	0.0157838416265382	0.0003614896139262	0.0090957731407169	0.0066880684858212	0.0132723929646744
406	406	Alice Nahon	38	16 augustus 1896	21 mei 1933	Antwerpen	Antwerpen	2260.4357142856547	0.2796346418436569	0.0098983413590155	0.0	0.0098983413590155	0.0	0.0236761069515965
407	407	Bert Decorte	38	2 juli 1915	13 oktober 2009	Retie		2392.1952380951952	0.2920883329334413	0.0311663991439272	0.0014953514971627	0.0183253076511503	0.0128410914927768	0.0517433274457268
408	408	Marcel Coole	38	21 augustus 1913	11 februari 2000	Kortrijk	Brussel	2478.31666666666	0.3068006885640866	0.0151150347779561	0.001047180281701	0.0115034777956126	0.0036115569823434	0.0395240378663249
409	409	Simon Vestdijk	10	17 oktober 1898	23 maart 1971	Harlingen	Utrecht	2485.0880952380785	0.2999816534019772	0.0441412520064205	0.0021296744448815	0.0272873194221508	0.0168539325842696	0.0465006295674866
410	410	Johan de Molenaar	0	18 april 1894	31 maart 1969	Amsterdam	Utrecht	1934.5880952380105	0.2428456730892108	0.0022739432851792	0.0	0.0022739432851792	0.0	0.0031725952452607
411	411	Lode Zielens	38	13 juni 1901	28 november 1944	Antwerpen	Antwerpen	2355.5023809523427	0.2925823764591901	0.0090957731407169	0.0	0.0090957731407169	0.0	0.0283180944240013
412	412	Joris Vriamont	38	23 november 1896	28 februari 1961	Lijsem	Brussel	2015.3809523808568	0.2543927225548645	0.0018726591760299	6.328626479206729e-08	0.0016051364365971	0.0002675227394328	0.0041060573352459
413	413	Willem Elsschot	38	7 mei 1882	31 mei 1960	Antwerpen	Antwerpen	2592.395238095226	0.312526754812752	0.0361155698234349	0.0004051156059397	0.0357142857142857	0.0004012841091492	0.0734178460953008
414	414	Jo Kalmijn-Spierenburg	10	26 mei 1905	1991	Utrecht		1857.659523809463	0.2336370570221873	0.0017388978063135	0.0	0.0017388978063135	0.0	0.0019651997475036
415	415	J. Karsemeijer	4	1897	1967			2075.121428571371	0.2546550101335374	0.0070893525949705	5.080622343001885e-05	0.005350454788657	0.0017388978063135	0.0113655186645692
416	416	Kees Klap	10	20ste eeuw				1697.6261904761589	0.2148952837068934	0.0133761369716425	3.923888722253447e-05	0.0033440342429106	0.0100321027287319	0.0008141811631273
417	417	P. Minderaa	4	3 december 1893	27 mei 1968	Amsterdam	Leiden	2320.802380952353	0.2814378923524588	0.0275548421615837	0.0012106428944552	0.0157838416265382	0.0117710005350454	0.0289197231218589
418	418	Vic Reinders	0	7 augustus 1888	14 juni 1961	Maastricht	Maastricht	1526.1484126984303	0.195844978256764	0.0004012841091492	1.5886709436366832e-08	0.0001337613697164	0.0002675227394328	0.0001358039911845
419	419	L.G. Kortenhorst	0	1886	1963			1922.488095238008	0.2418742538593918	0.0024077046548956	0.0001187559540423	0.0020064205457463	0.0004012841091492	0.0036062102738387
420	420	A.A. Smijers	0	19 juli 1888	15 mei 1957		Huis ter Heide ut	1614.1119047618945	0.2069371993871374	0.0009363295880149	0.0	0.0002675227394328	0.0006688068485821	0.0003126171178111
421	421	Victor J. Brunclair	10	18 oktober 1899	21 november 1944	Antwerpen	Lagelund (Sleeswijk-Holstein)	2197.638095238024	0.2735214776617031	0.006286784376672	3.097313976547456e-06	0.0060192616372391	0.0002675227394328	0.0134238080550836
422	422	Jan van Gilse	2	19 oktober 1810	24 mei 1859	Zaandam	Amsterdam	1900.580952380874	0.2407895630792278	0.0024077046548956	3.417880882293871e-05	0.0010700909577314	0.0013376136971642	0.0021191400416366
423	423	Paul Verbruggen	38	10 september 1891	17 juni 1966	Boom	Deurne (Antwerpen?)	2115.5952380951485	0.2639108325141967	0.0074906367041198	0.0	0.0074906367041198	0.0	0.0230238403606177
424	424	Gabriëlle Demedts	38	11 juni 1909	6 september 2002	Sint Baafs Vijve	Kortrijk	2370.026190476165	0.2960799500461735	0.0049491706795077	0.0005684890501633	0.0029427501337613	0.0020064205457463	0.0080541952040544
425	425	Gaston Burssens	38	18 februari 1896	29 januari 1965	Dendermonde	Antwerpen	2396.145238095208	0.2954424573307631	0.0177902621722846	0.0002032426660939	0.0123060460139111	0.0054842161583734	0.0320091226754285
426	426	Herwig Hensen	38	22 januari 1917	24 mei 1989	Antwerpen	Berchem, Antwerpen	2198.188095238029	0.2731728540007331	0.006286784376672	0.0	0.006286784376672	0.0	0.0163555754702868
427	427	Thomas Mann	10	6 juni 1875	12 augustus 1955	Lübeck	Zürich	2749.669047619071	0.3293418152257056	0.0533707865168539	0.0010443569387571	0.0532370251471375	0.0001337613697164	0.0709855802673549
428	428	Kasper Niehaus	0	29 oktober 1889	29 april 1974	Groningen	Bergen	1895.6452380951732	0.2384417573282984	0.0014713750668806	5.666519371194229e-06	0.0005350454788657	0.0009363295880149	0.0025520515410603
429	429	Marcel Matthijs	38	11 januari 1899	30 augustus 1964	Oedelem (Beernem)	Brugge	2178.661904761813	0.2701409759690669	0.0076243980738362	4.083940045318116e-07	0.0073568753344034	0.0002675227394328	0.0227387906630665
430	430	René Berghen	38	14 april 1901	13 januari 1988	Antwerpen	Antwerpen	2041.2976190475213	0.2570267904974431	0.0038790797217763	1.1413344818331668e-05	0.002541466024612	0.0013376136971642	0.0073176202367281
431	431	Staf Weyts	38	15 april 1909	12 januari 1985	Mechelen	Brugge	2423.976190476173	0.3014461394135814	0.0077581594435527	5.823331379503332e-05	0.0065543071161048	0.0012038523274478	0.0268184798631704
432	432	W.H. Staverman	2	3 december 1881	19 november 1956	Twello	Deventer	2135.7452380951736	0.2618776380517605	0.0160513643659711	0.0006673412713788	0.0081594435527019	0.0078919208132691	0.0181646576389239
433	433	Johan Huizinga	0	7 december 1872	1 februari 1945	Groningen	De Steeg	2471.595238095223	0.3028321411580651	0.0433386837881219	0.0050446359416443	0.0171214553237025	0.0262172284644194	0.0400905779197526
434	434	Wiel van der Randen	0	10 maart 1897	24 juli 1949	Venlo	Amsterdam	0.0	0.0	0.0004012841091492	0.0	0.0	0.0004012841091492	3.5520258931954215e-97
435	435	Dick Elffers	10	9 december 1910				1972.5047619046652	0.2454314049073562	0.0092295345104333	6.773030428379841e-05	0.0041466024612092	0.0050829320492241	0.0061618152696162
436	436	C.J. Vos	2	14 januari 1891	9 oktober 1955	Utrecht	Utrecht	1823.4571428570785	0.2318936196869007	0.0010700909577314	0.0001261008508436	0.0008025682182985	0.0002675227394328	0.0012161066310274
437	437	Bert Verbist	38	1916	1992			1763.1904761904154	0.2238267770086181	0.0004012841091492	7.515689000789149e-08	0.0002675227394328	0.0001337613697164	0.000735995365747
438	438	A. van der Wey	0	1903	1988			0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
439	439	Charles Roelofsz	38	5 maart 1897	5 augustus 1962	Amsterdam	Amsterdam	1916.80476190469	0.2410480596579494	0.0024077046548956	0.0001189528538705	0.0018726591760299	0.0005350454788657	0.0057796041153492
440	440	G.D. Franquinet	2	1 mei 1826	29 januari 1900	Maastricht	Maastricht	1783.3404761904148	0.2261294523492954	0.0008025682182985	2.259439746700317e-07	0.0006688068485821	0.0001337613697164	0.0009598020010456
441	441	Robert Franquinet	10	5 juni 1915	30 mei 1979	Amby	Maastricht	2028.371428571319	0.2554583382412141	0.0050829320492241	0.0001414612679484	0.0042803638309256	0.0008025682182985	0.0039955538201172
442	442	August Vermeylen	38	12 mei 1872	10 januari 1945	Brussel	Brussel	2559.152380952369	0.3116001946994486	0.0282236490101658	0.0002238688669232	0.0272873194221508	0.0009363295880149	0.0631621424892696
443	443	Jacques Benoit	38	25 december 1901	12 september 1991	Leiden	Vorden	1702.3666666666604	0.214456798062445	0.0014713750668806	9.18369425809564e-06	0.0012038523274478	0.0002675227394328	0.0016677420423865
444	444	Adrien Jans	0	22 oktober 1905	24 september 1973	Edegem	Brussel	1461.7785714286017	0.1893223166706407	0.0004012841091492	3.5224308328624124e-08	0.0001337613697164	0.0002675227394328	5.804029938849154e-05
445	445	Albert Westerlinck	4	17 februari 1914	30 april 1984	Geel		2398.845238095199	0.2904055194926724	0.0523006955591225	0.0039695893791347	0.0224719101123595	0.0298287854467629	0.041504578420159
446	446	A.G. Christiaens	38	24 maart 1905	4 juni 1989	Beveren-Leie	Sint-Pieters Leeuw	2067.1142857142013	0.258344118329081	0.0093632958801498	0.0010364220245577	0.0049491706795077	0.004414125200642	0.0097259477707464
447	447	Hans Keilson	38	12 december 1909	31 mei 2011	Bad Freienwalde	Hilversum	0.0	0.0	0.0005350454788657	0.0	0.0	0.0005350454788657	3.5520258931954215e-97
448	448	Gustav Delory	38	10 september 1857	17 augustus 1925	Lille	Lille	0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
449	449	W.J.W. Koster	0	1896	1986			2144.654761904696	0.2663394557917916	0.0112359550561797	0.0004432492476425	0.0054842161583734	0.0057517388978063	0.0100457719116345
450	450	Jan Prins	0	5 februari 1876	9 februari 1948	Rotterdam	Naarden	2432.785714285693	0.2998359870452418	0.0192616372391653	0.0014417169211814	0.0147137506688068	0.0045478865703584	0.0307279459491504
451	451	J.D. Meerwaldt	0	16 maart 1888	4 juli 1966	Amsterdam	Amsterdam	2119.002380952314	0.2614341300116622	0.0077581594435527	8.695954029084919e-05	0.0041466024612092	0.0036115569823434	0.009987751594184
452	452	W.E.J. Kuiper	0	1883	1951			2104.769047618978	0.2602084853861335	0.0054842161583734	0.0001262256217321	0.0041466024612092	0.0013376136971642	0.0100975753006685
453	453	Willem de Geus	0	1899	1967	Den Haag		1882.5642857142311	0.2361944341101889	0.0005350454788657	0.0	0.0005350454788657	0.0	0.0028459023037927
454	454	Jacob Hendrik van Duinen	0	19 mei 1840	7 november 1885	Groningen	Muiderberg	0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
455	455	Joh. Hartog	38	1912	1997			0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
456	456	Johan Daisne	38	2 september 1912	9 augustus 1978	Gent	Gent	2366.4880952380518	0.2870139960821776	0.0374531835205992	0.0021173425233283	0.0222043873729266	0.0152487961476725	0.0542985652682342
457	457	Frans Buyle	38	18 februari 1913	22 februari 1977	Sint-Niklaas	Antwerpen	1922.9452380951627	0.2423608029913825	0.0038790797217763	2.779676837863213e-07	0.0013376136971642	0.002541466024612	0.0058323081321834
458	458	Herman van Snick	38	19 januari 1914	19 januari 2002	Antwerpen	Koksijde	1867.6214285713615	0.2354292132078356	0.0004012841091492	0.0	0.0004012841091492	0.0	0.0023245501157909
459	459	O. Praem	38	20ste eeuw				1976.4261904761215	0.2441576654097646	0.0136436597110754	0.0004626253017917	0.0132423756019261	0.0004012841091492	0.0329481025122713
460	460	Eugenie Boeye	38	18 februari 1903	3 december 1983	Antwerpen	Antwerpen	2018.1119047618247	0.2515940657314026	0.0065543071161048	1.2821883043730146e-05	0.0036115569823434	0.0029427501337613	0.0143304040711159
461	461	Luc van Brabant	38	10 oktober 1909	12 mei 1977	Lokeren	Veurne	1974.614285714213	0.2474175724023263	0.0042803638309256	0.0	0.0042803638309256	0.0	0.0113781474585678
462	462	Bert Peleman	38	13 april 1915	1995	Puurs		2037.9142857142049	0.2547256949337214	0.0046816479400749	0.0	0.0046816479400749	0.0	0.0133206086897207
463	463	Bernard Delfgaauw	0	24 november 1912	20 augustus 1993	Amsterdam	Haren	1999.4119047618133	0.2491073064332001	0.0093632958801498	0.0006193600392665	0.0036115569823434	0.0057517388978063	0.0050496903038095
464	464	Elisabeth Reitsma	0	14 januari 1897	3 oktober 1982	Groningen		1945.6380952380143	0.2444917993181565	0.0006688068485821	0.0	0.0006688068485821	0.0	0.0029672813759539
465	465	J.A. Worp	4	21 januari 1851	28 augustus 1917	Almelo		2218.761904761884	0.2697279614813999	0.0159176029962546	0.0003808338579474	0.0155163188871054	0.0004012841091492	0.0181791439221325
466	466	E.F. Kossmann	4	1861	1945	St. Petersburg		1987.2857142856333	0.2483683386077911	0.0038790797217763	7.375645282909899e-06	0.0036115569823434	0.0002675227394328	0.0049492248341534
467	467	Roel Verlaan	38	19de eeuw				1851.5142857142223	0.2336264607723401	0.0074906367041198	1.195934728225586e-05	0.0008025682182985	0.0066880684858212	0.0021070888111942
468	468	Albert C.A. Voortman	2		20ste eeuw			0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
469	469	Chris van der Weye	0	23 april 1888	29 augustus 1973	Amsterdam	Muiden	1536.859126984138	0.1971975204219704	0.0018726591760299	8.936929001291553e-07	0.0001337613697164	0.0017388978063135	0.000109994625082
470	470	A.G.M. van de Wijnpersse	4	1925	1968			1790.557142857083	0.2263263028759442	0.0006688068485821	0.0	0.0002675227394328	0.0004012841091492	0.0013155562931937
471	471	J.F. Willems	38	11 maart 1793	24 juni 1846	Boechout	Gent	2432.802380952347	0.2947725197857953	0.0256821829855537	0.0006110873459914	0.0246120920278223	0.0010700909577314	0.04740647697267
472	472	Karel Jonckheere	38	9 april 1906	december 1993	Oostende		2486.811904761876	0.2995995806993182	0.0714285714285714	0.0093271458235639	0.0294275013376136	0.0420010700909577	0.0643168360928145
473	473	Nico van Suchtelen	0	25 oktober 1878	26 augustus 1949	Amsterdam	Ermelo	2335.419047619015	0.2877496293219758	0.0120385232744783	0.0011243371434349	0.0115034777956126	0.0005350454788657	0.0249411174736461
474	474	Amado Nervo	0	27 augustus 1870	24 mei 1919	Tepic	Montevideo	1726.41428571424	0.2204455199121841	0.0009363295880149	0.0	0.0009363295880149	0.0	0.0006978695063557
475	475	G. Engelberg	38	1912		Antwerpen		1903.9404761903904	0.242155432520791	0.0010700909577314	0.0	0.0010700909577314	0.0	0.001843127845704
476	476	A.W. Grauls	38	17 november 1889	5 januari 1968	Antwerpen	Antwerpen	2089.2547619046763	0.262475976969732	0.0030765115034777	4.307376248664881e-06	0.0028089887640449	0.0002675227394328	0.0092497391318981
477	477	Frank Valkenier	38	2 september 1907	10 december 1999	Tilburg	Tilburg	2413.7833333333097	0.3004560480852964	0.0073568753344034	8.022455156566302e-06	0.0066880684858212	0.0006688068485821	0.0181121210231089
478	478	Jozef Simons	38	21 mei 1888	20 januari 1948	Oelegem	Turnhout	2232.561904761831	0.2729924225791853	0.0203317281968967	0.0001062379363081	0.0189941144997324	0.0013376136971642	0.0462441544712915
479	479	Sjoerd Leiker	10	28 mei 1914	15 december 1988	Drachten	Hoorn	2016.173809523712	0.2535570211770023	0.0040128410914927	0.0001231352926972	0.0033440342429106	0.0006688068485821	0.0045851368963935
480	480	Gery Helderenberg	38	18 januari 1891	9 december 1979	Nieuwkerken-Waas	Lede	2147.9547619046857	0.2663538168106523	0.0104333868378812	2.5737329474982847e-05	0.0085607276618512	0.0018726591760299	0.0212815676021356
481	481	Marc Staels	0	1919				1695.0976190475876	0.2169765414955326	0.0005350454788657	0.0	0.0005350454788657	0.0	0.000608693857202
482	482	K.H.E. de Jong	0	9 februari 1872	27 december 1960	Biebrich	Zeist	2090.4761904761085	0.2604417085764938	0.0032102728731942	0.000119257167959	0.0029427501337613	0.0002675227394328	0.0075683013040661
483	483	Frans Mijnssen	0	28 februari 1872	20 januari 1954	Amsterdam		2086.2761904761123	0.2602221928341336	0.0069555912252541	4.013544728093545e-05	0.0032102728731942	0.0037453183520599	0.0077998639858445
484	484	Jeronimo de Vries	2	17 juni 1838	29 april 1915	Amsterdam	Haarlem	2285.5785714285385	0.2783141521533809	0.013509898341359	0.0008738354002402	0.0111021936864633	0.0024077046548956	0.0189108784932079
485	485	Petrus Conradi	2	14 juni 1837	?	Oudenhoorn		1908.188095238022	0.2407660908792883	0.0030765115034777	4.0313503387346745e-05	0.0009363295880149	0.0021401819154628	0.0017375651125864
486	486	P.J. Risseeuw	10	16 mei 1901	11 juni 1968	Den Haag	Den Haag	2083.530952380875	0.2587907526493272	0.0450775815944355	0.0028618856915136	0.0081594435527019	0.0369181380417335	0.0062040619552655
487	487	Franz Zonneberg	10	1912				1670.740476190449	0.2137237868978652	0.0012038523274478	1.932098871637106e-06	0.0006688068485821	0.0005350454788657	0.0005338975514988
488	488	K.H. de Raaf	0	1871	1948			2131.776190476111	0.2638662762866055	0.005350454788657	0.0	0.005350454788657	0.0	0.0096607473433463
489	489	N.A. Donkersloot	0	8 september 1902	26 december 1965	Rotterdam	Amsterdam	2519.0619047618907	0.3075073385564217	0.0658105939004815	0.0092110840286764	0.0218031032637774	0.0440074906367041	0.0466310632053941
490	490	J.A. Rispens	10	5 december 1889	27 maart 1962	Noordwijk aan Zee	Deventer	2163.6357142856714	0.2650106162323153	0.0120385232744783	0.0006766830275169	0.0068218298555377	0.0052166934189406	0.0125602181610065
491	491	Charles Baudelaire	38	9 april 1821	31 augustus 1867	Parijs	Parijs	2522.0333333333447	0.312447684160048	0.011637239165329	6.354648388014989e-05	0.0115034777956126	0.0001337613697164	0.0313335763675315
492	492	Frans Kusters	38	16 september 1949	20 november 2012	Nijmegen	Nijmegen	1871.214285714207	0.2391435781841582	0.0005350454788657	0.0	0.0005350454788657	0.0	0.0017889597866595
493	493	D.A. de Graaf	0	1906	1981	Utrecht		1824.297222222172	0.2281135020351123	0.0064205457463884	4.808690490150087e-05	0.0014713750668806	0.0049491706795077	0.001828554674551
494	494	Jeanne Liedmeier	2	20ste eeuw				1492.2349206349284	0.1896858108659226	0.0005350454788657	5.105743991565877e-07	0.0002675227394328	0.0002675227394328	8.831603422931703e-05
495	495	Max Prick van Wely	10	1909	2000			1852.3476190475587	0.233240374265563	0.0036115569823434	0.0001193926887901	0.0016051364365971	0.0020064205457463	0.0017146320463482
496	496	K.H. Miskotte	0	23 september 1894	31 augustus 1976	Utrecht	Voorst	2127.152380952317	0.2631471279869145	0.0052166934189406	4.01866106220004e-05	0.0040128410914927	0.0012038523274478	0.0083866907419519
